id	filename	md5	size	state
5d61e2e3-dc60-46ef-b6bc-effc9b404fe8	nationwidechildrens.org_clinical.TCGA-AC-A2FG.xml	b5009c131ec51587cba0d2f659969db7	56806	live
211ba766-e81c-4171-acda-70bb54de6698	nationwidechildrens.org_clinical.TCGA-E2-A15S.xml	cb9ae5b5f72f5bab9d405fe2e1bfc1aa	81138	live
4c0f3813-c960-4183-aa13-c34d5dc926ee	nationwidechildrens.org_clinical.TCGA-BH-A0BF.xml	6f9673360d314147a2b46e1cd40e225e	50828	live
6a1271fb-e5ee-4715-acf6-0fa25b93dc94	nationwidechildrens.org_clinical.TCGA-AQ-A04H.xml	bec93494e01bff76f8a6b67cf4728beb	99144	live
b2ae18ab-9133-40cc-8ffd-fbf46ca60136	nationwidechildrens.org_clinical.TCGA-AO-A0JM.xml	102151101d44c70dbee58c15c9b09342	107006	live
8886e9ec-ccae-40e0-b028-538176d9165e	nationwidechildrens.org_clinical.TCGA-A2-A25D.xml	3cc3d2a6ff58b6998ed3a850a0d13094	74989	live
dac92e70-a060-413e-a866-77ca16dc5947	nationwidechildrens.org_clinical.TCGA-D8-A1JK.xml	db1ebe3e28014dd056dd50defb1054f1	61080	live
c2408f1e-0304-4606-ad7c-6ed59ab71af7	nationwidechildrens.org_clinical.TCGA-AO-A1KQ.xml	5ab6cd55cf7a7ddce50fef284609906a	77235	live
c031932f-4aa8-42f6-b791-d79e912ab151	nationwidechildrens.org_clinical.TCGA-D8-A73X.xml	0445ee7ec1e7e95488201f87cc4f59ef	89789	live
78298d25-0406-4b1b-9750-401c95a68a40	nationwidechildrens.org_clinical.TCGA-BH-A1FC.xml	dc2f7e4e370219954b3bfa7fafc1c44c	36548	live
498e5e1a-1096-4139-a3e4-4b35adb93d7e	nationwidechildrens.org_clinical.TCGA-A7-A426.xml	d00d965fea6629e063d55d4840f3a712	93237	live
e5cb62a4-c14a-45ac-b6d7-ada60cf45b17	nationwidechildrens.org_clinical.TCGA-EW-A1P5.xml	263660d71f94d84422c4a89e73ed6e10	62039	live
c23f23b1-77ee-4ade-9210-486335d08ce1	nationwidechildrens.org_clinical.TCGA-A8-A09A.xml	9f188e00344d567342c99a2e9a8f1c0b	83857	live
7f680a1e-6dd1-4212-b937-1a6fa639a133	nationwidechildrens.org_clinical.TCGA-S3-A6ZG.xml	a1edd8b06919335356b08c204ebd3f72	109426	live
b9320cc8-dd18-4f15-bf1b-0bafd4e42975	nationwidechildrens.org_clinical.TCGA-4H-AAAK.xml	c69662f688783e6fe75985ae0a967653	78659	live
781daa53-0cbe-4529-a873-a635b87b3f44	nationwidechildrens.org_clinical.TCGA-BH-A0EA.xml	707f157969f2bed5876d59c244bd1b63	62477	live
61337bcd-b10a-40b2-a456-23f951f8ae72	nationwidechildrens.org_clinical.TCGA-B6-A0RO.xml	7dcb320be9d8213ec027a75bd7f22a36	50463	live
f58dd983-2864-4353-89e5-e17bf4b0f77f	nationwidechildrens.org_clinical.TCGA-AC-A8OR.xml	7e74c54b1eb5f119c17430ce19120cc8	46156	live
842d8dfb-5db6-47d6-950f-45ff510657bb	nationwidechildrens.org_clinical.TCGA-A2-A0ES.xml	2a462ff73fd01d06388f41a66f11821f	89915	live
7e73687b-3f5b-4dce-981f-256e6d96f7c8	nationwidechildrens.org_clinical.TCGA-A7-A26H.xml	77a73d5960aec5f9240005e4789bc42a	78757	live
d1da856c-5397-4ec7-baab-c90b31977c39	nationwidechildrens.org_clinical.TCGA-E9-A5UO.xml	63afe0dcca94cffd683973a9ecfc6e06	74182	live
6735e8e1-7ee5-402a-b861-13be34285fd5	nationwidechildrens.org_clinical.TCGA-C8-A8HQ.xml	53f8a5bdb4a26a9a6581f8be33ef5d30	60317	live
f4adbb9f-c85e-4a1a-90ce-1c9f4ea5912c	nationwidechildrens.org_clinical.TCGA-5L-AAT1.xml	f175835c0ceb6c5336454a782d647654	52193	live
7405113e-ce20-4b8a-98fa-f15f1fabe992	nationwidechildrens.org_clinical.TCGA-E9-A1R3.xml	fde4fbb5aa9b3195cd707902c89ceeb4	83909	live
0f5a677e-f4f3-45c0-959a-f32bed0fc3be	nationwidechildrens.org_clinical.TCGA-D8-A27H.xml	efb93b7dfdfc98c4c6a88444440530fa	56996	live
e57fcdd1-0302-4ae7-821f-ec4c4e750c48	nationwidechildrens.org_clinical.TCGA-B6-A0RT.xml	089ffc520ad7e01bd8f445d1693c966d	50737	live
254b02f1-6416-47cc-bf5a-6c23b7cc060c	nationwidechildrens.org_clinical.TCGA-A7-A5ZV.xml	4b60549332cba60c9f772e15676e48c7	83087	live
9d67d1b0-b6cb-4169-b715-5ed9947fd8b0	nationwidechildrens.org_clinical.TCGA-A2-A0CW.xml	b746ba1f7548ebd4a9ef069cd99d2d7a	71164	live
1a6b6829-ed01-429f-84d6-6f0d400c3467	nationwidechildrens.org_clinical.TCGA-BH-A0H3.xml	1fd6b92d7d47d2ed79b5ea4c8a24e093	60306	live
12a18a7c-30d3-4324-960b-abdc296c5e5d	nationwidechildrens.org_clinical.TCGA-AC-A2BM.xml	b7b5306755b9ce6c645dd92b0a1f2e0b	50974	live
7ac1b37b-baca-4cd5-9792-3fb042a5321b	nationwidechildrens.org_clinical.TCGA-A2-A0SX.xml	84e32285097ee3667503170c84ebb31e	106282	live
21b812d6-aeba-4fc8-8aba-8bfbe4f8f4f9	nationwidechildrens.org_clinical.TCGA-AO-A03V.xml	f5608c758a39113b9ea9b007ba68913f	101329	live
4a9cabba-8e23-42d0-bfaa-c85a336decd4	nationwidechildrens.org_clinical.TCGA-A2-A0D4.xml	0e1ff922e3f6576ed65a1c9e230e4f19	90248	live
dd2da231-522a-4bd1-adbb-b68f47ddf98d	nationwidechildrens.org_clinical.TCGA-A7-A13H.xml	bf540be19c9e0c29b550933595fac95d	71989	live
b3f82d9a-8ef6-474e-9190-71844bb3cef2	nationwidechildrens.org_clinical.TCGA-B6-A409.xml	d79aa7e4c24f5ebcaa22bf0f4e1dc398	65584	live
27e2f3f7-4f2a-4f33-9afe-c7b454ed84a4	nationwidechildrens.org_clinical.TCGA-EW-A1PA.xml	ae42b9dad8567aae3e3226c3ea419f51	87534	live
e8382e5a-9914-4c05-9e7b-186f1dc596a7	nationwidechildrens.org_clinical.TCGA-A2-A3KC.xml	6e536da7f5b61c710937044c76210794	101690	live
53ccce52-6f23-4012-9bdf-597cdb14a9aa	nationwidechildrens.org_clinical.TCGA-A8-A084.xml	1c689b70c837b4fb435bbb0e397dbe11	54933	live
701e68e4-52db-4b7a-8f86-c86424ff1947	nationwidechildrens.org_clinical.TCGA-A2-A0YK.xml	192ea8e9767bb9c3c9c56a887b0c8d2f	70373	live
02001cc8-0e90-4fda-8c04-aab6e4973323	nationwidechildrens.org_clinical.TCGA-BH-A0DE.xml	b60de00d81659821871c6a0add9efeb8	55583	live
b16f32a9-fcbd-49af-87ba-56da6e7eb0c9	nationwidechildrens.org_clinical.TCGA-AN-A0G0.xml	a49d01d1bc7734774dd3ba29464b58df	50798	live
d950351c-65d8-44d3-82af-b5b8cc641ac3	nationwidechildrens.org_clinical.TCGA-C8-A12L.xml	253820cbe9dbf00c077cba57f1b1dfa3	60212	live
4fec531a-1772-4564-9891-579b53c7d4bf	nationwidechildrens.org_clinical.TCGA-E2-A1B4.xml	01fe451959e4f457f93844722025175c	62217	live
ebb786e0-ba57-424b-97fe-38f78ae1c00d	nationwidechildrens.org_clinical.TCGA-AC-A8OQ.xml	38d97fe42a45ce64c8c196bbd07aafd6	45981	live
f423f34c-b8df-465e-932a-b8352fe62703	nationwidechildrens.org_clinical.TCGA-AC-A3HN.xml	d8ce1553109604dee6c2e46038800f9d	51416	live
43f9df25-a418-40d3-a6af-81b3cd7b011a	nationwidechildrens.org_clinical.TCGA-E2-A576.xml	ff62cf3dfe129caddeabbc6280202676	87177	live
ee79fa1e-d855-4e39-92e9-d324566be398	nationwidechildrens.org_clinical.TCGA-OL-A6VQ.xml	98e65c4157a4d67350399a0ff673b3d3	60267	live
c0efe668-806c-44af-9493-3eca0a3637dd	nationwidechildrens.org_clinical.TCGA-A8-A095.xml	84fe68ab861f7956e7311e19645b9291	78613	live
c7e9ef08-9f1f-4370-ab6e-fbd91f6ed32d	nationwidechildrens.org_clinical.TCGA-E9-A5UP.xml	a55619e9bce2108696bc45b3a3773913	103364	live
47629d10-be43-495a-b118-672630e13541	nationwidechildrens.org_clinical.TCGA-D8-A13Z.xml	6106c46136942fa077ff7f8996d59b61	73362	live
0921bd35-55c6-4de0-83c2-2b4f75e6d7ec	nationwidechildrens.org_clinical.TCGA-AN-A0FY.xml	b9bd08f0ff42d59a546fbb451171c539	50824	live
6eaf94e3-6511-486e-9e28-1a1904cb7c12	nationwidechildrens.org_clinical.TCGA-EW-A1P1.xml	6e6aab85da41436c09df89091c1f4969	105665	live
427a6c5d-6c3d-4ee1-8b05-7a9717fdec77	nationwidechildrens.org_clinical.TCGA-A2-A4S0.xml	f4780e968fee20fcf88781fb90f8398c	60640	live
db0ba856-e560-43a3-bcfe-ecbf8fb1d69b	nationwidechildrens.org_clinical.TCGA-A7-A3J0.xml	7098029633dfd3229fc7ae66a72e0be4	61784	live
34a23e73-1bc1-4cdc-a25e-b4ee43bdb4ab	nationwidechildrens.org_clinical.TCGA-A2-A0EQ.xml	3c0419709543bf788155f6a37b8a46d3	87395	live
551fc4cd-ae30-4fc4-805c-916706d6a535	nationwidechildrens.org_clinical.TCGA-AC-A62Y.xml	db4a782f84d072d17970cd0c9b1bc560	60534	live
0dfa3a4d-731c-43f4-8297-a4b826c6eff1	nationwidechildrens.org_clinical.TCGA-A2-A04P.xml	0b8a628f50c0b38bca9732179b264ef3	196220	live
07cc6cf1-6ab6-4766-8c72-bc94bf5cdee9	nationwidechildrens.org_clinical.TCGA-A2-A259.xml	084d74bc6810d77b90fa2487cdc76465	57822	live
b16c1055-4822-4bf8-9af0-6cbe70fa8597	nationwidechildrens.org_clinical.TCGA-EW-A424.xml	7c6b10f37c5056494a44ad21d2ef934a	82452	live
9761e886-ed1c-4582-838e-11e21e42b034	nationwidechildrens.org_clinical.TCGA-A8-A07P.xml	b96c3d131d241449b177f0f790a04c6e	84176	live
8d26d150-b64c-4968-8e99-86569ef8fa68	nationwidechildrens.org_clinical.TCGA-B6-A0IC.xml	23c5417b75e983a6853608198495b773	50267	live
3d6fc71c-f9a7-4f28-bf6a-e4210044ca96	nationwidechildrens.org_clinical.TCGA-D8-A1JM.xml	46715843e72a6f482027e820b7b208e8	72294	live
63374a1f-e7e3-4242-901c-5623f61bbe52	nationwidechildrens.org_clinical.TCGA-A7-A5ZW.xml	1edfcf2563d16e151546b9c932ffaa07	82806	live
dc39b2bf-6b55-42ff-aa6e-414429b71464	nationwidechildrens.org_clinical.TCGA-A2-A0YT.xml	49e6f1cf33e4e7ca9c04f87475d0cef8	61990	live
5e962826-72b6-49f5-ba9c-3f874e1eea3d	nationwidechildrens.org_clinical.TCGA-A2-A25C.xml	0178beccff0f2bfe9dda8209e541f496	103144	live
5b36870e-67e1-4a02-9bab-b7ff6907e068	nationwidechildrens.org_clinical.TCGA-E2-A107.xml	7d096ead95a5f9a3381d6b3994960655	124438	live
87a505d9-b343-4e85-b3bb-7f3601306b90	nationwidechildrens.org_clinical.TCGA-D8-A1JC.xml	8e7f0e3782369909c33a4d473a7e0621	77717	live
c9915f42-a3d0-401c-b496-061376eaf560	nationwidechildrens.org_clinical.TCGA-E2-A56Z.xml	384dbde33edab4330e602fe408369f50	71657	live
31f07390-f5ab-42d9-bad2-813c1e82e508	nationwidechildrens.org_clinical.TCGA-A7-A4SB.xml	38a3b537a9f2f2b8cc3cd54e675c9e95	87678	live
4b110f6b-e231-4870-929f-9332014a68df	nationwidechildrens.org_clinical.TCGA-D8-A1XG.xml	924c3a39b158a76abddeca063f472309	50829	live
238a1ce3-ecfc-4920-a005-07e25a4e3a01	nationwidechildrens.org_clinical.TCGA-E2-A152.xml	5a9b5356946e80f27194e3517aac1f17	125505	live
b54c6400-c7c4-483f-b24d-af1921705639	nationwidechildrens.org_clinical.TCGA-AR-A24S.xml	3a397082191b3dfe040b2310e7bd4b8a	68118	live
ddf1731a-316d-414f-808e-4c92e3f76e69	nationwidechildrens.org_clinical.TCGA-A7-A4SE.xml	6e7a5503364c233416c038e7718e9fd8	77935	live
230ff916-1318-435b-afd2-27ccc8ad26b5	nationwidechildrens.org_clinical.TCGA-PL-A8LX.xml	bf806b83725e3236cfd36c0fb6fb6e6b	60360	live
d1cb8fc6-370f-423e-b3e4-9a6e42c7aa2f	nationwidechildrens.org_clinical.TCGA-A2-A3XU.xml	3b0b986485a1b0992f80527260987bc6	148193	live
5fe39126-e20a-49e1-bded-fb5668f45ddd	nationwidechildrens.org_clinical.TCGA-AR-A2LO.xml	150a255251b32a30d735b4f985eb01c8	104464	live
1f29dbcb-b9d4-4a39-81b8-c4bcf6bef071	nationwidechildrens.org_clinical.TCGA-A8-A091.xml	c016bdadc6d7f51c82b33e9cb68e56b7	96003	live
61812fe4-9ed3-41e5-b7b4-bfac8f19dbc2	nationwidechildrens.org_clinical.TCGA-A2-A04N.xml	0a2ef19359623b948936935ba1ad53a7	93536	live
b0e9bd7f-b944-45c3-a2d3-17b978a1b4fb	nationwidechildrens.org_clinical.TCGA-D8-A4Z1.xml	c8d6a78721dd31266254cb002fc59d68	66559	live
53b3e867-001f-4542-a547-af272dea1ca5	nationwidechildrens.org_clinical.TCGA-A7-A26J.xml	891f92cf69b00141a145df65205ef512	71768	live
dfaadaa5-27d4-4f39-828d-1c5027783b10	nationwidechildrens.org_clinical.TCGA-BH-A1FL.xml	da5512c247990cc260763592ce672545	36399	live
931da647-d835-48e2-928d-afe476b25d8b	nationwidechildrens.org_clinical.TCGA-D8-A145.xml	2d99db5541522050b5514bd58a5ea1fc	57500	live
36c97559-24fe-4475-be1c-76b6264198bf	nationwidechildrens.org_clinical.TCGA-EW-A1OZ.xml	47e30e74dfbe789919f573c212092aef	82893	live
7f613ac3-38de-41ed-8153-cbcd3ad7d9aa	nationwidechildrens.org_clinical.TCGA-AC-A5XS.xml	384e7f8870c87ad7a9b3c86e138f34f8	65900	live
8073554f-f3f5-421d-8fd3-7183448ecad9	nationwidechildrens.org_clinical.TCGA-A7-A6VY.xml	759720d111f06fddb3884a5752475833	87616	live
7a9ae1b2-59e1-4234-a42a-6ed581dde89f	nationwidechildrens.org_clinical.TCGA-OL-A6VR.xml	facebf2f74f4c3c1c2e0a41368c3610e	60354	live
b29e3bbd-4d27-48a0-9477-039f1da8139b	nationwidechildrens.org_clinical.TCGA-A7-A0DC.xml	215be063d2bdc40b62183b71bea2e595	112163	live
12e1cd00-4d57-40ad-9b8d-7d872f1d1d16	nationwidechildrens.org_clinical.TCGA-A7-A26I.xml	d38204fe83f26f00560e659a06dbf4ff	83107	live
3fe0d1ae-e729-49ae-90f5-824e7a981050	nationwidechildrens.org_clinical.TCGA-A8-A075.xml	f02b02941d5d221cf2d7cd73cb49669d	84448	live
aa5580e3-2485-4091-a85f-0ac1e6ce8009	nationwidechildrens.org_clinical.TCGA-EW-A1PF.xml	eec76b2df1172593fb4c3f0f752a41fb	70092	live
99383efb-821e-492e-893a-71f06fed6b6b	nationwidechildrens.org_clinical.TCGA-B6-A402.xml	bf969b8e1e2db83873d0aa255347aec2	105916	live
aeb54a05-f861-45f2-98b9-b8a1d0bcc669	nationwidechildrens.org_clinical.TCGA-AR-A0U0.xml	85de4e1be9a0834a65ec9e3ea651f2b6	69180	live
132f4cd4-3ae8-4f6f-8800-14ca7626d42a	nationwidechildrens.org_clinical.TCGA-AC-A23E.xml	829f9694f90eb64c9982034a9ddbb392	61134	live
76519849-7e4a-4ebb-9546-59bebc45fb3f	nationwidechildrens.org_clinical.TCGA-E9-A22G.xml	76ef818264e81e94fba75040e15811ba	77511	live
9bd0fe59-6cfc-4b1a-a355-ca0fa32af188	nationwidechildrens.org_clinical.TCGA-LL-A7SZ.xml	4ed46487493ee29dba8831866cbf372e	93640	live
11f9e26a-2947-43cc-8eb1-5c649161299e	nationwidechildrens.org_clinical.TCGA-BH-A1F2.xml	491a1573cb7c3675250fcf5415c6edec	36320	live
ebb9f6ff-450a-40a5-9c69-dd15a1b4fcd9	nationwidechildrens.org_clinical.TCGA-BH-A18K.xml	9901dd9be7be9363bec56a621e8b4e4c	36557	live
aa1ceada-5418-4bfe-aac5-6af65f2cb2b9	nationwidechildrens.org_clinical.TCGA-AR-A256.xml	f0f737bc0399984a89609d5f01b6a042	62305	live
0ed590df-b627-438b-aee8-482a13d66c10	nationwidechildrens.org_clinical.TCGA-A1-A0SN.xml	6a2be5e3b82956f6ffa3d9f0a0da230b	59902	live
652101e7-3e4d-4d02-b46d-39f4209e1dd2	nationwidechildrens.org_clinical.TCGA-AR-A24L.xml	64a1ecb6fc614b26499a776212df8ee0	94712	live
992fcd88-7fcc-4a4b-834b-3543176b0ad5	nationwidechildrens.org_clinical.TCGA-A2-A0CP.xml	878f028105ee6e2aae54d352ce3f112b	74260	live
1168d106-5943-448c-8a4d-09e67418c702	nationwidechildrens.org_clinical.TCGA-AC-A3OD.xml	e0c666884589e26492999fcb2843d802	55830	live
2a21243a-625d-4ffc-a88c-1caa64b579d0	nationwidechildrens.org_clinical.TCGA-BH-A8FY.xml	79c9b9505baff406e9bb45d30b73fe87	46484	live
08f40fe5-e704-400f-ada4-f4a878d833db	nationwidechildrens.org_clinical.TCGA-B6-A0RL.xml	644de3f7b56d27509766931a34e9730b	50330	live
9f84af02-8a46-406a-89e3-6926f0d62374	nationwidechildrens.org_clinical.TCGA-C8-A26Z.xml	4fd3be400a3c0ccac59df7001b46f7d6	70783	live
7676fd54-0b7d-4136-ac85-3f4e7f626e0b	nationwidechildrens.org_clinical.TCGA-A2-A1G4.xml	f3bdd491b5a3877ab6d6e66ea248e1d1	76006	live
cdbbf808-f3c8-4147-a0e7-d0cc88069b46	nationwidechildrens.org_clinical.TCGA-BH-A18F.xml	ffdc855344c450cc02ab14afa8b85ba2	72254	live
6c1b1232-bf79-4f8d-8c11-cd1ac8640510	nationwidechildrens.org_clinical.TCGA-LL-A5YN.xml	402c2692e93b25be38aaaef79b5e8f1d	89269	live
974b2e65-f534-49db-9362-8641c8907463	nationwidechildrens.org_clinical.TCGA-E2-A1IG.xml	7ce19cec96fc4c17b68d5486eca62be1	111234	live
7b9ef46f-878f-48a4-8a79-c0b50b02f677	nationwidechildrens.org_clinical.TCGA-AC-A2B8.xml	f82539c567c9317314fb59be368a49fe	67678	live
dce793a4-91d1-44e7-89f1-4b9be496158a	nationwidechildrens.org_clinical.TCGA-BH-A0BT.xml	d1311287af751b9964035f2b19ecba4e	67029	live
90aa5756-f3a9-4cdb-957d-fb08e0420cca	nationwidechildrens.org_clinical.TCGA-BH-A0E0.xml	26d359573f1a107d9d2006e06b8ce0b3	90012	live
b4eb7c21-def1-46c4-a8f3-0dd028f89617	nationwidechildrens.org_clinical.TCGA-AN-A0FT.xml	456b7ab3ec43790ff7032f771efcd4b5	51168	live
b8df371c-38b2-43b5-95e6-42bf580b9bb7	nationwidechildrens.org_clinical.TCGA-A8-A099.xml	d237b8df38ae191601d07d0e435d0a30	60839	live
9e75fffe-658a-49d7-9156-278e0ea34fc4	nationwidechildrens.org_clinical.TCGA-AO-A125.xml	01de304417c8d0f4bf7ddebb93c54f0c	83227	live
cc3d3a70-ef5a-4f32-8c54-8fa5af9a06b7	nationwidechildrens.org_clinical.TCGA-A8-A07E.xml	fb8074cac9f9edc978a89a9ea97e061f	56285	live
63ab37a2-a635-4b21-9ce6-d0de90fffd0a	nationwidechildrens.org_clinical.TCGA-A8-A08A.xml	19a296fd92168f268dd28200f2b46cdc	36197	live
60709a00-c26c-48bd-a833-3ec5e5954255	nationwidechildrens.org_clinical.TCGA-A2-A0EX.xml	8c65916dabc5f6cf244a2a4e7495369b	88591	live
28f3cfc5-a19a-4dad-a694-143db97788cd	nationwidechildrens.org_clinical.TCGA-OL-A97C.xml	e607d496735984a50dfd5b5db852a080	60154	live
46390301-9841-4881-8aa4-fbc00765548e	nationwidechildrens.org_clinical.TCGA-A8-A06T.xml	ff43ad555cb6d1a1648e6854a3b6d1c7	56242	live
f45f6523-2567-42f9-9323-bb4ac56f8369	nationwidechildrens.org_clinical.TCGA-A8-A093.xml	ff446e829446dcf3a704fca277c9164e	60973	live
96ee777f-1b53-4f0e-b8a3-ad99caa67fd2	nationwidechildrens.org_clinical.TCGA-E2-A1IE.xml	eb99786cc01371d82f823f4daa614369	126478	live
2dbf8077-141c-422d-a29c-cf45229de7ad	nationwidechildrens.org_clinical.TCGA-E2-A159.xml	523d1cbb35ae88a44298f39c064bef6b	74719	live
57a4011a-a40d-49c9-9dc2-dc72cf1d1f56	nationwidechildrens.org_clinical.TCGA-E2-A14W.xml	67fbc8b368412a05e2e9a9e55182e508	75743	live
2c14682a-ea38-49d1-96e2-807f33840d96	nationwidechildrens.org_clinical.TCGA-E2-A10E.xml	ad9be886c3ac40a3c722cf011d190b65	80865	live
ce42f1c9-193e-4bbb-ba4f-cc8d1038686f	nationwidechildrens.org_clinical.TCGA-E2-A1L6.xml	ecfd7ebaa83f7e3b871528cef625cc6d	88819	live
5b1d8778-7f9e-470e-b435-2f13fe766dd9	nationwidechildrens.org_clinical.TCGA-3C-AAAU.xml	2c9f94f840892390d51954928902e675	80473	live
6e40eb4f-9c4f-4b25-82ad-24576ff9fa62	nationwidechildrens.org_clinical.TCGA-C8-A138.xml	adcfb0791700f77456f60078d9bc17e6	64819	live
553acfd8-1271-4e38-b2bd-4b6b5f42c089	nationwidechildrens.org_clinical.TCGA-A2-A25A.xml	05ca808c8b8d14c1beed2de105b7d12c	80282	live
9c2d98fe-80e6-400f-a456-4cd8097163d8	nationwidechildrens.org_clinical.TCGA-AN-A0AJ.xml	12778396392d2d9befd04c683fa62007	51269	live
3106799e-9e6e-4cad-a824-1b95fd39d384	nationwidechildrens.org_clinical.TCGA-AR-A1AJ.xml	f874b0fb1fc1e55c13dcc6e4ecd87eff	69924	live
8921e800-d1f3-422b-9b56-654e62f92cb9	nationwidechildrens.org_clinical.TCGA-E2-A1IL.xml	b3642c09c4da59a2c2940441cebeddec	61994	live
255c4795-1bb2-41a2-90fc-95278a503f18	nationwidechildrens.org_clinical.TCGA-A2-A0CO.xml	c0d7797b7453ddfe4859a3c3f10e97d5	72477	live
094258b2-de33-4a57-934e-499cbb4dd512	nationwidechildrens.org_clinical.TCGA-BH-A0E7.xml	6ce28f715c75c7fc8afe8902fde40c08	77131	live
1f91c009-2740-4597-a0e7-e05ae1ed10e3	nationwidechildrens.org_clinical.TCGA-BH-A1FE.xml	c0866df3ef9dd4c6d14e36eba5b66921	36246	live
dbcc567b-607a-4b13-9aa8-edea3a8b938b	nationwidechildrens.org_clinical.TCGA-BH-A1EO.xml	b53182dfc19e93b18c8f74b29f7df56b	36579	live
9d55884a-4406-4ff5-bd6f-c4e0e7933da7	nationwidechildrens.org_clinical.TCGA-AO-A03L.xml	52ff4c3fee4e9c39c696e38a55eb3ae4	107634	live
b6669032-5571-4bf4-8a9e-ff7df5529adc	nationwidechildrens.org_clinical.TCGA-A8-A08J.xml	c7825a2f41abf4f9224374692d1ed8c3	50325	live
37e8a2ee-d6b3-497e-b87a-6931bc8f5fdf	nationwidechildrens.org_clinical.TCGA-B6-A0WY.xml	2e7ff1357cd5a8261e2c1691130d40cb	51101	live
4dce423a-c961-4c52-b1d8-56194bd98779	nationwidechildrens.org_clinical.TCGA-C8-A1HE.xml	ed063e267028f6e7dbafac1410cf8ef7	50823	live
790498ee-c135-4566-bc4b-12271a1af2af	nationwidechildrens.org_clinical.TCGA-EW-A6SC.xml	b1a8ffe19d34e6db88f5b6781b589257	71107	live
188accc2-2860-498a-bba6-c01a2956ef16	nationwidechildrens.org_clinical.TCGA-A2-A0ER.xml	6b856c573d7fb681b34c3495f4450d0e	87108	live
